Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Mkt-RF,SMB,HML,RF,Lo 30,Hi 30,Low30_INV,High30_INV,INV_auto,SMALL LoBM_excess,ME1 BM2_excess,ME1 BM3_excess,ME1 BM4_excess,SMALL HiBM_excess,ME2 BM1_excess,ME2 BM2_excess,ME2 BM3_excess,ME2 BM4_excess,ME2 BM5_excess,ME3 BM1_excess,ME3 BM2_excess,ME3 BM3_excess,ME3 BM4_excess,ME3 BM5_excess,ME4 BM1_excess,ME4 BM2_excess,ME4 BM3_excess,ME4 BM4_excess,ME4 BM5_excess,BIG LoBM_excess,ME5 BM2_excess,ME5 BM3_excess,ME5 BM4_excess,BIG HiBM_excess
2009-10-01,-10.4259,-7.7688,-6.3978,-8.1466,-8.8338,-7.4822,-5.922,-5.8112,-8.8416,-10.4449,-5.0262,-3.2717,-5.9434,-5.7793,-10.6108,-4.4257,-2.7529,-4.262,-6.6106,-6.3073,0.3454,-2.0125,-2.0003,-3.7599,-9.9404,-2.59,-4.35,-4.21,0.0,-2.72,-2.13,-3.296666666666667,-2.1766666666666663,-0.5900000000000003,-10.4259,-7.7688,-6.3978,-8.1466,-8.8338,-7.4822,-5.922,-5.8112,-8.8416,-10.4449,-5.0262,-3.2717,-5.9434,-5.7793,-10.6108,-4.4257,-2.7529,-4.262,-6.6106,-6.3073,0.3454,-2.0125,-2.0003,-3.7599,-9.9404
2009-11-01,0.3124,-0.4148,2.6202,1.8173,1.4011,2.435,1.086,2.1465,3.4079,6.1692,3.1719,3.2604,2.437,6.0655,7.1269,4.8085,4.6844,4.4734,3.6879,4.2278,7.0955,5.7781,3.5898,4.1678,5.6197,5.56,-2.4,-0.34,0.0,5.01,5.07,4.803333333333334,4.933333333333334,-0.0600000000000005,0.3124,-0.4148,2.6202,1.8173,1.4011,2.435,1.086,2.1465,3.4079,6.1692,3.1719,3.2604,2.437,6.0655,7.1269,4.8085,4.6844,4.4734,3.6879,4.2278,7.0955,5.7781,3.5898,4.1678,5.6197
2009-12-01,6.149,8.9536,7.6442,7.9432,10.171,9.3541,10.2223,8.6788,7.1967,8.8205,7.1439,7.2964,7.0073,7.7048,8.1743,6.1853,4.7578,7.4318,5.5995,6.383,0.8631,2.3251,4.1673,1.6401,-3.7993,2.75,6.05,-0.16,0.01,2.03,4.21,2.776666666666667,4.0633333333333335,-2.18,6.139,8.9436,7.6342,7.9332,10.161,9.344100000000001,10.2123,8.668800000000001,7.1867,8.8105,7.133900000000001,7.2864,6.9973,7.6948,8.1643,6.1753,4.7478,7.4218,5.5895,6.373,0.8531,2.3151,4.1573,1.6300999999999999,-3.8093
2010-01-01,-4.1689,-5.4544,-4.3821,-3.3057,-1.0101,-3.1661,-2.6869,-1.2562,-3.4072,-3.6441,-3.6201,-3.3187,-4.8521,-3.3865,-2.73,-3.5242,-3.9299,-5.5826,-1.5295,-2.049,-4.2357,-3.5587,-0.5339,-5.3813,0.2323,-3.36,0.4,0.43,0.0,-4.43,-4.73,-4.7299999999999995,-4.316666666666666,0.3000000000000007,-4.1689,-5.4544,-4.3821,-3.3057,-1.0101,-3.1661,-2.6869,-1.2562,-3.4072,-3.6441,-3.6201,-3.3187,-4.8521,-3.3865,-2.73,-3.5242,-3.9299,-5.5826,-1.5295,-2.049,-4.2357,-3.5587,-0.5339,-5.3813,0.2323
2010-02-01,4.3462,4.5206,4.6295,4.9267,7.5229,2.0918,3.0098,2.9843,5.9179,5.411,4.3043,4.2287,4.6467,6.6081,8.7704,5.057,7.3368,3.7245,3.9716,6.7839,2.5734,2.1702,3.7171,4.5263,5.7101,3.4,1.19,3.22,0.0,4.02,3.46,4.203333333333333,3.53,0.5599999999999996,4.3462,4.5206,4.6295,4.9267,7.5229,2.0918,3.0098,2.9843,5.9179,5.411,4.3043,4.2287,4.6467,6.6081,8.7704,5.057,7.3368,3.7245,3.9716,6.7839,2.5734,2.1702,3.7171,4.5263,5.7101
2010-03-01,6.7432,6.9794,7.6793,7.4019,9.9109,7.0948,7.6888,7.592,8.044,11.6334,9.2806,6.6418,9.8998,6.939,7.6996,7.9858,7.4195,7.5668,5.2583,11.987,4.9695,6.0673,5.6368,6.7314,8.0699,6.31,1.48,2.21,0.01,7.18,6.38,7.36,6.073333333333333,0.7999999999999998,6.7332,6.9694,7.6693,7.391900000000001,9.9009,7.0848,7.6788,7.582,8.034,11.6234,9.2706,6.6318,9.889800000000001,6.929,7.6896,7.9758000000000004,7.4095,7.5568,5.2483,11.977,4.9595,6.057300000000001,5.6268,6.7214,8.0599
2010-04-01,6.526,7.3039,6.1095,9.6749,11.868,2.0257,5.6918,4.4463,6.8336,7.5885,2.8453,5.2142,3.4478,7.2598,5.5661,3.9577,4.0013,3.6074,6.9807,5.1253,0.3844,2.6868,1.3047,-1.9666,3.4841,2.0,4.87,2.89,0.01,2.92,2.1,3.033333333333333,2.3133333333333335,0.8199999999999998,6.516,7.2939,6.0995,9.6649,11.858,2.0157000000000003,5.6818,4.4363,6.8236,7.5785,2.8353,5.2042,3.4378,7.2498000000000005,5.5561,3.9477,3.9913,3.5974000000000004,6.9707,5.1153,0.3744,2.6768,1.2947,-1.9766,3.4741000000000004
2010-05-01,-6.9126,-5.1172,-7.2585,-9.0668,-10.413,-4.7038,-6.2994,-7.0441,-9.1071,-9.9479,-6.2453,-6.0067,-7.0605,-9.9574,-9.4426,-5.3774,-8.0677,-8.8893,-7.0444,-8.0337,-7.4263,-8.1929,-8.9314,-7.5504,-9.8355,-7.89,0.09,-2.44,0.01,-7.55,-8.79,-7.56,-8.836666666666666,1.2399999999999993,-6.9226,-5.1272,-7.2684999999999995,-9.0768,-10.423,-4.7138,-6.3094,-7.0541,-9.1171,-9.9579,-6.2553,-6.0167,-7.0705,-9.9674,-9.4526,-5.3873999999999995,-8.0777,-8.8993,-7.0544,-8.0437,-7.4363,-8.2029,-8.9414,-7.5604,-9.8455
2010-06-01,-6.7091,-6.9399,-6.8448,-6.9192,-11.9131,-5.4337,-5.9258,-6.9388,-9.8284,-13.0501,-5.6384,-6.0485,-7.5211,-7.4908,-12.1901,-4.6124,-6.4476,-7.3882,-8.17,-9.7849,-3.8882,-6.5075,-3.1601,-7.5684,-9.4197,-5.57,-1.81,-4.7,0.01,-7.22,-6.68,-7.710000000000001,-6.626666666666666,-0.54,-6.7191,-6.9498999999999995,-6.8548,-6.9292,-11.9231,-5.4437,-5.9357999999999995,-6.948799999999999,-9.8384,-13.0601,-5.6484,-6.0584999999999996,-7.5310999999999995,-7.5008,-12.200099999999999,-4.6224,-6.4576,-7.3982,-8.18,-9.7949,-3.8981999999999997,-6.5175,-3.1700999999999997,-7.578399999999999,-9.4297
2010-07-01,6.2044,4.7785,6.89,6.7151,5.7921,6.886,8.0814,6.5625,7.1813,6.8828,6.31,7.506,5.4668,8.3101,7.2634,7.0754,6.7085,7.8021,8.8,6.4272,7.2453,5.3697,7.5535,7.3208,5.2281,6.93,0.2,-0.31,0.01,7.3,6.14,7.54,6.236666666666667,1.1600000000000001,6.1944,4.7685,6.88,6.7051,5.7821,6.876,8.0714,6.5525,7.1713000000000005,6.8728,6.3,7.496,5.4568,8.3001,7.2534,7.0654,6.6985,7.7921000000000005,8.790000000000001,6.4172,7.2353000000000005,5.3597,7.5435,7.3108,5.218100000000001
2010-08-01,-8.6676,-8.7446,-8.5026,-9.3399,-9.4893,-5.6932,-8.6642,-7.0754,-7.6199,-7.7449,-4.6968,-6.283,-7.5634,-6.7735,-6.865,-4.2257,-4.4149,-5.4996,-3.9109,-6.4114,-4.1,-3.4646,-1.4603,-6.965,-8.909,-4.77,-3.0,-1.9,0.01,-6.22,-3.74,-6.403333333333333,-3.72,-2.4799999999999995,-8.6776,-8.7546,-8.512599999999999,-9.3499,-9.4993,-5.7032,-8.674199999999999,-7.0854,-7.6299,-7.7549,-4.706799999999999,-6.293,-7.5733999999999995,-6.7835,-6.875,-4.2357,-4.4249,-5.5096,-3.9208999999999996,-6.4214,-4.109999999999999,-3.4745999999999997,-1.4703,-6.975,-8.919
2010-09-01,11.6229,10.9762,12.7769,12.3005,10.0253,14.7991,15.1656,12.4745,10.9669,11.7537,12.9022,14.1984,12.6763,11.2944,10.9456,12.5023,11.0073,10.2612,8.2172,10.2671,10.3113,7.9919,7.9046,7.6124,7.0592,9.54,3.96,-3.16,0.01,9.31,9.96,10.243333333333334,9.83,-0.6500000000000004,11.6129,10.9662,12.7669,12.2905,10.0153,14.7891,15.1556,12.464500000000001,10.956900000000001,11.7437,12.8922,14.1884,12.6663,11.2844,10.9356,12.4923,10.997300000000001,10.2512,8.2072,10.2571,10.3013,7.9819,7.8946000000000005,7.6024,7.0492
2010-10-01,6.4529,5.863,5.7339,5.1171,3.4964,3.9636,4.1905,4.2322,2.9902,2.5227,4.2953,3.2958,5.5737,3.4485,4.2157,2.5284,5.0524,2.7215,2.9214,0.2159,4.8513,4.2021,3.7716,1.9797,-0.2948,3.88,1.13,-2.42,0.01,3.66,3.59,3.9466666666666668,3.5833333333333335,0.07000000000000028,6.4429,5.853000000000001,5.7239,5.1071,3.4864,3.9536000000000002,4.1805,4.2222,2.9802000000000004,2.5127,4.2853,3.2858,5.5637,3.4385000000000003,4.2057,2.5184,5.0424,2.7115,2.9114000000000004,0.2059,4.8413,4.1921,3.7616,1.9697,-0.3048
2010-11-01,1.5598,3.7852,5.2705,4.7235,2.9833,3.6103,4.2814,3.8898,3.39,3.7096,4.1267,6.1076,1.599,4.276,1.627,4.4928,3.2981,3.0348,1.2559,0.2082,-0.8068,1.9322,-1.1845,0.3808,-3.3226,0.6,3.76,-0.96,0.01,1.36,-0.22,1.9333333333333333,-0.15,1.58,1.5498,3.7752000000000003,5.2605,4.7135,2.9733,3.6003000000000003,4.2714,3.8798000000000004,3.3800000000000003,3.6996,4.1167,6.0976,1.589,4.266,1.617,4.4828,3.2881,3.0248000000000004,1.2459,0.1982,-0.8168,1.9222,-1.1945000000000001,0.3708,-3.3326
2010-12-01,10.1578,7.8027,7.7034,8.6837,9.4122,7.3014,6.8703,8.2589,8.2132,10.7467,6.85,8.4489,8.1887,7.3916,7.2872,5.3613,6.9337,7.9779,6.9999,9.731,4.6204,5.9796,6.6436,9.5735,14.0766,6.82,0.73,3.69,0.01,8.95,5.8,9.376666666666667,5.836666666666667,3.1499999999999995,10.1478,7.7927,7.6934000000000005,8.6737,9.4022,7.2914,6.8603000000000005,8.2489,8.2032,10.7367,6.84,8.4389,8.178700000000001,7.381600000000001,7.277200000000001,5.3513,6.9237,7.9679,6.9899000000000004,9.721,4.6104,5.9696,6.6336,9.5635,14.0666
2011-01-01,-2.8664,-2.0381,-1.2834,-0.8137,-1.2119,0.549,-0.9403,2.2917,0.2616,1.8485,1.9263,1.8544,0.1831,3.2892,0.3302,1.8257,3.5058,1.6491,2.7854,0.2917,1.5114,3.2773,1.6698,3.7223,3.2216,1.99,-2.5,0.82,0.01,1.97,1.4,1.9000000000000001,1.42,0.5700000000000001,-2.8764,-2.0481,-1.2934,-0.8237,-1.2219,0.539,-0.9503,2.2817000000000003,0.2516,1.8385,1.9163,1.8444,0.1731,3.2792000000000003,0.3202,1.8157,3.4958,1.6391,2.7754000000000003,0.2817,1.5014,3.2673,1.6598,3.7123000000000004,3.2116000000000002
2011-02-01,1.5152,5.234,4.2658,4.5173,6.3522,5.4186,6.9117,5.4077,5.3128,5.3391,5.6576,6.4085,4.8824,5.5363,4.5864,3.8434,4.1688,4.1425,4.7634,2.6672,2.0076,3.7305,4.6935,4.0961,3.8503,3.49,1.53,1.27,0.01,3.9,3.5,4.623333333333334,3.5433333333333334,0.3999999999999999,1.5052,5.224,4.2558,4.5073,6.3422,5.4086,6.9017,5.3977,5.3028,5.3291,5.647600000000001,6.3985,4.8724,5.5263,4.5764000000000005,3.8334,4.1588,4.1325,4.7534,2.6572,1.9976,3.7205000000000004,4.6835,4.0861,3.8403
2011-03-01,3.6905,4.396,1.6669,1.6832,1.5386,3.4875,3.3651,2.6913,1.6611,2.8614,4.2667,2.708,2.9879,2.01,1.4708,1.8793,3.3172,2.3046,2.2237,-0.2324,0.2235,-0.569,1.8949,-1.3288,-3.2861,0.46,2.54,-1.83,0.01,0.51,0.3,0.5966666666666666,0.2866666666666666,0.21000000000000002,3.6805000000000003,4.386,1.6569,1.6732,1.5286,3.4775,3.3551,2.6813000000000002,1.6511,2.8514000000000004,4.2567,2.6980000000000004,2.9779,1.9999999999999998,1.4608,1.8693,3.3072000000000004,2.2946000000000004,2.2137000000000002,-0.2424,0.2135,-0.579,1.8849,-1.3388,-3.2960999999999996
2011-04-01,2.6576,0.3088,1.0875,1.4253,0.33,4.0233,2.0281,1.8047,2.2716,-0.1723,3.9905,3.6603,3.4781,3.0694,2.0098,3.6274,1.5831,1.6104,3.57,1.9852,3.5254,4.4986,3.542,0.2209,1.26,2.9,-0.38,-2.43,0.0,2.71,2.97,2.3966666666666665,3.0866666666666664,-0.26000000000000023,2.6576,0.3088,1.0875,1.4253,0.33,4.0233,2.0281,1.8047,2.2716,-0.1723,3.9905,3.6603,3.4781,3.0694,2.0098,3.6274,1.5831,1.6104,3.57,1.9852,3.5254,4.4986,3.542,0.2209,1.26
2011-05-01,-1.1164,-0.7507,-1.9407,-4.2351,-2.9111,-1.7671,-1.2471,-0.6535,-3.3959,-3.0602,-1.073,-1.2975,-1.9028,-3.8255,-1.0929,-0.0949,-0.6333,-1.4871,-1.9614,-0.2202,-0.2982,-1.7206,-0.9157,-2.7071,-3.7066,-1.27,-0.59,-2.12,0.0,-2.12,-0.7,-2.4066666666666667,-0.6900000000000001,-1.4200000000000002,-1.1164,-0.7507,-1.9407,-4.2351,-2.9111,-1.7671,-1.2471,-0.6535,-3.3959,-3.0602,-1.073,-1.2975,-1.9028,-3.8255,-1.0929,-0.0949,-0.6333,-1.4871,-1.9614,-0.2202,-0.2982,-1.7206,-0.9157,-2.7071,-3.7066
2011-06-01,-4.429,-3.6422,-2.7767,-1.3302,-2.6475,-0.3825,-1.9453,-1.5525,-0.4143,-1.5525,-1.2399,-1.9572,-2.0163,-1.0082,-3.7943,-1.4997,-2.1543,-2.9099,-1.3582,-2.7423,-1.2638,-1.6824,-1.8091,-1.9606,-2.6823,-1.75,-0.12,-0.42,0.0,-3.01,-1.46,-3.1533333333333338,-1.3399999999999999,-1.5499999999999998,-4.429,-3.6422,-2.7767,-1.3302,-2.6475,-0.3825,-1.9453,-1.5525,-0.4143,-1.5525,-1.2399,-1.9572,-2.0163,-1.0082,-3.7943,-1.4997,-2.1543,-2.9099,-1.3582,-2.7423,-1.2638,-1.6824,-1.8091,-1.9606,-2.6823
2011-07-01,-5.1496,-3.0812,-3.0266,-1.263,-1.4997,-3.5961,-3.7119,-4.9008,-3.3235,-5.2669,-4.9785,-4.2186,-3.1717,-5.3992,-3.5756,-4.0699,-3.7465,-3.1855,-1.5682,-3.7598,0.1645,-1.8608,-1.5836,-3.8996,-5.5272,-2.35,-1.27,-0.89,0.0,-4.07,-0.92,-4.216666666666667,-1.2766666666666668,-3.1500000000000004,-5.1496,-3.0812,-3.0266,-1.263,-1.4997,-3.5961,-3.7119,-4.9008,-3.3235,-5.2669,-4.9785,-4.2186,-3.1717,-5.3992,-3.5756,-4.0699,-3.7465,-3.1855,-1.5682,-3.7598,0.1645,-1.8608,-1.5836,-3.8996,-5.5272
2011-08-01,-11.5871,-12.1186,-9.0623,-10.4208,-9.7671,-9.7372,-8.581,-10.3921,-8.0353,-11.2297,-7.9916,-8.2153,-8.1827,-9.3143,-8.4305,-7.7389,-8.4287,-8.1504,-7.4349,-6.4992,-3.8526,-4.5531,-7.097,-3.4359,-11.7181,-5.99,-3.05,-2.36,0.01,-5.79,-6.11,-6.32,-6.213333333333334,0.3200000000000003,-11.5971,-12.1286,-9.0723,-10.4308,-9.777099999999999,-9.7472,-8.591,-10.402099999999999,-8.0453,-11.2397,-8.0016,-8.225299999999999,-8.1927,-9.3243,-8.4405,-7.7489,-8.438699999999999,-8.1604,-7.4449,-6.5092,-3.8625999999999996,-4.5630999999999995,-7.107,-3.4459,-11.7281
2011-09-01,-11.2767,-12.561,-10.4617,-10.7598,-10.3518,-10.4922,-11.4042,-12.7067,-9.4724,-12.3295,-10.4591,-11.3218,-13.0135,-11.1833,-10.5285,-9.2785,-11.8566,-11.6588,-8.295,-9.337,-6.3398,-4.7965,-7.0185,-5.9059,-13.8115,-7.59,-3.31,-1.73,0.0,-6.38,-7.5,-7.186666666666667,-7.7299999999999995,1.12,-11.2767,-12.561,-10.4617,-10.7598,-10.3518,-10.4922,-11.4042,-12.7067,-9.4724,-12.3295,-10.4591,-11.3218,-13.0135,-11.1833,-10.5285,-9.2785,-11.8566,-11.6588,-8.295,-9.337,-6.3398,-4.7965,-7.0185,-5.9059,-13.8115
2011-10-01,12.3143,15.2556,14.0979,14.7169,10.157,18.0358,14.2674,16.3591,15.2838,14.9341,14.2874,16.5471,16.6582,16.2216,11.4547,14.3634,15.7759,14.9542,11.2586,12.4835,9.4214,10.364,12.4238,8.8295,15.0869,11.35,3.28,0.11,0.0,9.85,11.66,10.183333333333335,12.25,-1.8100000000000005,12.3143,15.2556,14.0979,14.7169,10.157,18.0358,14.2674,16.3591,15.2838,14.9341,14.2874,16.5471,16.6582,16.2216,11.4547,14.3634,15.7759,14.9542,11.2586,12.4835,9.4214,10.364,12.4238,8.8295,15.0869
2011-11-01,-2.1849,-1.3814,-2.7158,-1.023,-0.27,0.1716,-1.6597,0.2958,1.6886,0.2532,-1.8785,1.2656,-0.8541,0.9146,0.3657,-0.7868,-0.3567,1.3244,1.2366,-1.4493,-0.4128,1.1716,0.4722,0.56,-6.1773,-0.28,-0.16,-0.45,0.0,0.27,-0.67,0.06999999999999999,-0.5366666666666666,0.9400000000000001,-2.1849,-1.3814,-2.7158,-1.023,-0.27,0.1716,-1.6597,0.2958,1.6886,0.2532,-1.8785,1.2656,-0.8541,0.9146,0.3657,-0.7868,-0.3567,1.3244,1.2366,-1.4493,-0.4128,1.1716,0.4722,0.56,-6.1773
2011-12-01,-0.6566,2.195,0.9049,1.754,1.4398,-0.9498,0.6535,0.9376,0.6369,1.1756,-2.6975,-0.0449,1.1226,1.1122,1.7398,-2.2527,0.7441,-0.0831,3.7293,-0.5822,-0.5761,1.1509,3.0925,2.4744,1.3437,0.74,-0.59,1.63,0.0,2.63,-0.51,2.466666666666667,-0.6233333333333332,3.1399999999999997,-0.6566,2.195,0.9049,1.754,1.4398,-0.9498,0.6535,0.9376,0.6369,1.1756,-2.6975,-0.0449,1.1226,1.1122,1.7398,-2.2527,0.7441,-0.0831,3.7293,-0.5822,-0.5761,1.1509,3.0925,2.4744,1.3437
2012-01-01,12.3048,8.1231,7.7479,7.3098,7.6942,8.0739,5.6606,8.3402,5.5052,4.9107,9.0555,4.9049,6.8647,5.6869,3.5795,9.5769,6.2346,4.9538,2.0869,4.259,7.1188,2.3011,2.6691,2.0462,9.2764,5.05,2.04,-0.97,0.0,3.38,5.93,3.9399999999999995,6.079999999999999,-2.55,12.3048,8.1231,7.7479,7.3098,7.6942,8.0739,5.6606,8.3402,5.5052,4.9107,9.0555,4.9049,6.8647,5.6869,3.5795,9.5769,6.2346,4.9538,2.0869,4.259,7.1188,2.3011,2.6691,2.0462,9.2764
2012-02-01,1.2187,1.1722,1.088,0.7225,2.7236,4.3259,3.9497,1.1945,3.0222,4.491,4.6364,3.3901,3.507,3.8876,4.8263,4.6277,4.8246,4.2841,3.7663,6.1037,5.206,3.0703,3.5693,4.8675,6.8866,4.42,-1.85,0.43,0.0,4.02,5.14,4.03,5.046666666666667,-1.12,1.2187,1.1722,1.088,0.7225,2.7236,4.3259,3.9497,1.1945,3.0222,4.491,4.6364,3.3901,3.507,3.8876,4.8263,4.6277,4.8246,4.2841,3.7663,6.1037,5.206,3.0703,3.5693,4.8675,6.8866
2012-03-01,2.1841,3.927,3.6307,3.136,4.8668,1.9626,1.7737,2.8316,3.1962,2.7252,1.3499,1.8342,1.8336,1.7765,-0.408,4.0249,0.3232,-0.0057,2.1407,1.679,4.0192,2.3397,1.0618,3.4691,7.7291,3.11,-0.64,1.14,0.0,3.35,2.89,3.5766666666666667,2.7533333333333334,0.45999999999999996,2.1841,3.927,3.6307,3.136,4.8668,1.9626,1.7737,2.8316,3.1962,2.7252,1.3499,1.8342,1.8336,1.7765,-0.408,4.0249,0.3232,-0.0057,2.1407,1.679,4.0192,2.3397,1.0618,3.4691,7.7291
2012-04-01,-4.0133,-1.9649,-2.0102,-1.2435,-0.4665,-0.2601,-1.6371,-2.5684,-2.235,-1.9626,-2.3312,-0.6323,-1.3468,-0.946,0.0966,-0.6361,-0.0945,-0.7592,1.0771,-2.8611,0.0105,-0.6878,-0.7762,-0.5008,-4.0529,-0.85,-0.42,-0.78,0.0,0.0,-0.76,0.020000000000000018,-0.7133333333333333,0.76,-4.0133,-1.9649,-2.0102,-1.2435,-0.4665,-0.2601,-1.6371,-2.5684,-2.235,-1.9626,-2.3312,-0.6323,-1.3468,-0.946,0.0966,-0.6361,-0.0945,-0.7592,1.0771,-2.8611,0.0105,-0.6878,-0.7762,-0.5008,-4.0529
2012-05-01,-8.5556,-6.0438,-6.9277,-8.1849,-4.6198,-5.4298,-5.038,-7.5633,-5.4393,-7.2318,-7.7917,-6.155,-8.167,-6.1159,-6.5605,-6.6588,-8.6804,-8.7952,-6.5837,-5.2757,-6.3736,-4.8503,-5.1762,-2.8749,-12.6548,-6.19,0.07,-1.07,0.01,-4.0,-7.39,-4.333333333333333,-7.69,3.3899999999999997,-8.5656,-6.0538,-6.9376999999999995,-8.1949,-4.6297999999999995,-5.4398,-5.048,-7.5733,-5.4493,-7.2418,-7.801699999999999,-6.165,-8.177,-6.1259,-6.5705,-6.6688,-8.6904,-8.8052,-6.5937,-5.285699999999999,-6.3835999999999995,-4.8603,-5.1861999999999995,-2.8848999999999996,-12.6648
2012-06-01,7.3119,7.2189,5.4993,5.3715,5.5,6.91,5.0541,3.8731,3.3985,4.5685,5.2981,3.6213,1.6915,2.388,4.0224,0.5188,1.9936,3.9591,2.7222,3.2078,2.8032,4.2828,5.5779,4.9537,5.9151,3.89,0.67,0.62,0.0,4.5,3.68,4.543333333333333,3.526666666666667,0.8199999999999998,7.3119,7.2189,5.4993,5.3715,5.5,6.91,5.0541,3.8731,3.3985,4.5685,5.2981,3.6213,1.6915,2.388,4.0224,0.5188,1.9936,3.9591,2.7222,3.2078,2.8032,4.2828,5.5779,4.9537,5.9151
2012-07-01,-2.3072,1.0635,-3.0588,-1.7327,-2.3138,-4.1865,-0.5106,-0.6034,-1.1076,-0.8537,-2.6447,-0.2917,-1.1504,0.73,-3.7802,-2.182,0.0641,0.4585,0.1724,-1.134,1.4134,2.5519,1.3012,1.135,-1.7677,0.79,-2.75,-0.02,0.0,0.77,0.73,0.5933333333333333,0.73,0.040000000000000036,-2.3072,1.0635,-3.0588,-1.7327,-2.3138,-4.1865,-0.5106,-0.6034,-1.1076,-0.8537,-2.6447,-0.2917,-1.1504,0.73,-3.7802,-2.182,0.0641,0.4585,0.1724,-1.134,1.4134,2.5519,1.3012,1.135,-1.7677
2012-08-01,2.5398,0.4824,3.9345,2.8799,3.3834,1.675,2.5781,2.7635,3.1899,4.4714,5.2179,3.4319,4.521,4.1774,3.4898,4.2406,4.0528,2.4868,3.8144,6.3332,2.0856,2.3702,1.5846,0.6201,6.5492,2.55,0.47,1.3,0.01,2.6,3.9,3.1633333333333336,3.91,-1.2999999999999998,2.5298000000000003,0.4724,3.9245,2.8699000000000003,3.3734,1.665,2.5681000000000003,2.7535000000000003,3.1799000000000004,4.4614,5.2079,3.4219000000000004,4.511,4.1674,3.4798,4.2306,4.042800000000001,2.4768000000000003,3.8044000000000002,6.3232,2.0756,2.3602000000000003,1.5746,0.6101,6.5392
2012-09-01,4.7943,5.4542,4.571,4.6941,4.5795,5.2456,3.3529,3.4816,3.9502,4.0808,2.9193,1.5974,1.7468,3.1251,3.8875,1.9875,1.8815,2.3982,2.4556,3.3569,1.7753,2.5118,3.6644,3.2574,5.4748,2.73,0.51,1.6,0.01,4.01,1.87,3.713333333333333,1.8633333333333333,2.1399999999999997,4.7843,5.4442,4.561,4.6841,4.569500000000001,5.2356,3.3429,3.4716,3.9402000000000004,4.0708,2.9093,1.5874,1.7368,3.1151000000000004,3.8775000000000004,1.9775,1.8715,2.3882000000000003,2.4456,3.3469,1.7653,2.5018000000000002,3.6544000000000003,3.2474000000000003,5.4648
2012-10-01,-5.0761,-5.0476,-3.7846,-3.1921,-1.4152,-5.8873,-1.7698,-1.4263,-1.6024,-1.0198,-3.7395,0.3736,0.1285,0.5651,-0.2064,-1.1434,0.0323,-0.1227,-0.0806,1.5557,-3.344,-1.2583,-2.8535,-0.3797,3.3415,-1.76,-1.15,3.59,0.01,-0.35,-3.92,-0.29666666666666663,-3.9166666666666665,3.57,-5.0861,-5.0576,-3.7946,-3.2020999999999997,-1.4252,-5.8972999999999995,-1.7798,-1.4363,-1.6124,-1.0298,-3.7495,0.3636,0.11850000000000001,0.5551,-0.2164,-1.1534,0.0223,-0.1327,-0.0906,1.5457,-3.3539999999999996,-1.2683,-2.8634999999999997,-0.3897,3.3315
2012-11-01,-0.2275,1.6683,0.5215,-0.341,1.2396,-0.454,-0.0787,0.7844,0.4336,2.6554,2.7474,2.7233,2.4731,2.0494,-0.1703,2.9372,2.9674,-0.3464,1.3145,0.5666,1.2617,0.5358,-0.4117,-0.3673,-1.4908,0.78,0.63,-0.84,0.01,1.18,1.12,1.0466666666666666,1.1133333333333333,0.05999999999999983,-0.23750000000000002,1.6582999999999999,0.5115,-0.35100000000000003,1.2296,-0.464,-0.0887,0.7744,0.4236,2.6454000000000004,2.7374,2.7133000000000003,2.4631000000000003,2.0394,-0.18030000000000002,2.9272,2.9574000000000003,-0.3564,1.3045,0.5566,1.2517,0.5258,-0.4217,-0.3773,-1.5008
2012-12-01,0.3245,3.7236,3.9912,4.6217,4.3007,3.5929,3.2677,3.1747,3.8827,5.0837,2.3767,3.8314,1.907,3.2026,3.6863,2.0532,2.4442,2.9139,3.8697,3.4553,-1.0198,0.3546,1.4453,2.3462,7.2741,1.18,1.48,3.51,0.01,2.03,0.89,2.1300000000000003,0.8766666666666669,1.1399999999999997,0.3145,3.7136,3.9812000000000003,4.6117,4.2907,3.5829000000000004,3.2577000000000003,3.1647000000000003,3.8727,5.0737000000000005,2.3667000000000002,3.8214,1.897,3.1926,3.6763000000000003,2.0432,2.4342,2.9039,3.8597,3.4453,-1.0298,0.3446,1.4353,2.3362000000000003,7.2641
2013-01-01,6.5479,4.6718,5.7566,5.5612,5.7471,7.7023,5.7472,7.611,6.7164,5.0954,5.2737,6.5828,6.1388,7.3299,7.6615,7.2487,6.5177,6.4953,8.6228,9.1297,3.6273,5.6829,5.7753,6.65,7.3676,5.57,0.34,0.96,0.0,6.7,4.36,6.8999999999999995,4.263333333333333,2.34,6.5479,4.6718,5.7566,5.5612,5.7471,7.7023,5.7472,7.611,6.7164,5.0954,5.2737,6.5828,6.1388,7.3299,7.6615,7.2487,6.5177,6.4953,8.6228,9.1297,3.6273,5.6829,5.7753,6.65,7.3676
